Time, Longitude, Latitude, Altitude, Roll (deg), Pitch (deg), Yaw (deg)
2024-03-10T12:10:49Z, 32.94147860331374, 33.11835271112671, 949.506344498098, 10.956612443814679, -0.34783347408625276, 28.66634048057466
2024-03-10T12:10:49Z, 32.941525956798884, 33.11842596451018, 949.4007914478422, 12.30283236119626, -0.3355767014550627, 28.676712879720274
2024-03-10T12:10:49Z, 32.941573321468326, 33.118499228884666, 949.2861135866405, 12.662105324070271, -0.3609896429208682, 28.613270560196305
2024-03-10T12:10:49Z, 32.94162068899924, 33.118572511279666, 949.1662100894183, 12.365941994604702, -0.561154128316163, 28.517592453571595
2024-03-10T12:10:49Z, 32.94166808155417, 33.11864584698373, 949.0338012678892, 12.477254789959876, -0.8920080485095828, 28.459416458911203
2024-03-10T12:10:49Z, 32.94171546931797, 33.1187191734589, 948.8914433840812, 12.024938037477538, -1.3020651998423265, 28.335412133385606
2024-03-10T12:10:49Z, 32.941762832719355, 33.11879249950778, 948.7322476994544, 11.737357262287633, -1.8055254822932645, 28.223297664690186
2024-03-10T12:10:49Z, 32.941810164957296, 33.11886582533289, 948.5517094676256, 11.870819539798571, -2.2654115846106477, 28.146892086098976
2024-03-10T12:10:49Z, 32.941857472399946, 33.11893917954091, 948.3434858026833, 12.853572061515967, -2.5256572230093, 28.15023915100364
2024-03-10T12:10:49Z, 32.94190478942881, 33.11901259942962, 948.1053982492983, 14.299177803935311, -2.4542447783328116, 28.216744830971823
2024-03-10T12:10:49Z, 32.94195212929537, 33.11908606675463, 947.8493039836586, 15.167095173956943, -2.1139643444702103, 28.262025556420475
2024-03-10T12:10:49Z, 32.94199948680279, 33.11915957879351, 947.5862907305986, 15.337508109266127, -1.7011138777192185, 28.321744057642974
2024-03-10T12:10:49Z, 32.94204686026314, 33.119233124375405, 947.3129615465284, 15.851111190704847, -1.3961437775839118, 28.413955459548436
2024-03-10T12:10:49Z, 32.94209423156635, 33.119306660347924, 947.0339351913572, 15.729415880487188, -1.3263506353380379, 28.405099422674688
2024-03-10T12:10:49Z, 32.94214158549219, 33.119380180843535, 946.7431934368641, 15.56621026715212, -1.6193048636335792, 28.32148634289671
2024-03-10T12:10:49Z, 32.9421889233238, 33.11945370196585, 946.4416477587998, 14.989865131697838, -2.159218497918133, 28.144167183354487
2024-03-10T12:10:49Z, 32.94223623568791, 33.119527267997334, 946.1182794710845, 15.203759480156524, -2.804426601039327, 28.042094193664138
2024-03-10T12:10:49Z, 32.94228352778558, 33.119600871232315, 945.7628263991922, 16.1225702169679, -3.382177109805405, 27.940629131581712
2024-03-10T12:10:49Z, 32.942330819049076, 33.119674520513314, 945.3819450647325, 16.551787416295674, -3.769893002000359, 27.78331480382558
2024-03-10T12:10:49Z, 32.94237807696687, 33.119748210422316, 944.9816532553643, 16.314341859995938, -4.049550838698713, 27.650870632758735
2024-03-10T12:10:49Z, 32.94242530345782, 33.11982193796155, 944.5590558705032, 16.333980182934727, -4.189151616233746, 27.636931083206782
2024-03-10T12:10:49Z, 32.94247255112345, 33.11989570330178, 944.125904156211, 15.595659379994421, -4.030254483743167, 27.649239529786794
2024-03-10T12:10:49Z, 32.9425198011217, 33.119969430974386, 943.6968180549503, 14.06584893507838, -3.641452420493493, 27.722575879735743
2024-03-10T12:10:49Z, 32.942567091132936, 33.120043116104, 943.2861607604564, 12.432708918655251, -3.017061011947757, 27.88482623532755
2024-03-10T12:10:49Z, 32.9426144357951, 33.12011676617165, 942.8924548056812, 11.918029153775892, -2.2535800692310812, 28.125629122294942
2024-03-10T12:10:49Z, 32.94266187119777, 33.12019042861559, 942.5130352744818, 12.275618140918766, -1.514007162613082, 28.35637244190573
2024-03-10T12:10:49Z, 32.942709371686846, 33.12026405189316, 942.1553756898344, 12.730245112797636, -0.9318789601164427, 28.506191155963176
2024-03-10T12:10:49Z, 32.94275693111089, 33.12033763135659, 941.8183860689879, 13.773992675506706, -0.4705048865171112, 28.657448141178968
2024-03-10T12:10:49Z, 32.94280454550393, 33.1204111424119, 941.5059463168324, 14.80714585487545, -0.17711457661318772, 28.751551118408386
2024-03-10T12:10:49Z, 32.942852197436196, 33.12048459482918, 941.2070759864599, 16.523546456336184, -0.17104296774809818, 28.80668887675649
2024-03-10T12:10:49Z, 32.94289989176327, 33.12055800906483, 940.9123045644611, 18.7611623843173, -0.33777611302266014, 28.797926027523957
2024-03-10T12:10:49Z, 32.94294762101627, 33.120631381659734, 940.6230223740846, 20.696636140078535, -0.6958157850784198, 28.66828811710636
2024-03-10T12:10:49Z, 32.94299538491527, 33.120704762522166, 940.3342441613943, 22.441696423197264, -1.2080527772648468, 28.500945880105593
2024-03-10T12:10:49Z, 32.943043193891, 33.12077819463602, 940.0352413048179, 24.353581309262328, -1.7093021069037047, 28.30714553256816
2024-03-10T12:10:49Z, 32.94309102077436, 33.1208516511957, 939.7282178156734, 25.47886246213754, -2.203179683418156, 28.03731603621448
2024-03-10T12:10:49Z, 32.94313884253238, 33.120925123999896, 939.4164419719399, 25.84724857963126, -2.7123177579159723, 27.78701427801508
2024-03-10T12:10:49Z, 32.943186661737364, 33.12099866182555, 939.0897259631932, 26.91584614823485, -3.1719009763116897, 27.653997339232728
2024-03-10T12:10:49Z, 32.9432344188528, 33.12107220704216, 938.7371992399783, 28.54978150635241, -3.561313600449449, 27.503698800494146
2024-03-10T12:10:49Z, 32.94328212006677, 33.12114573588546, 938.366497268057, 29.29562249432484, -3.799520782313388, 27.310014764943954
2024-03-10T12:10:49Z, 32.9433298051049, 33.12121924604059, 937.9888825606049, 29.015789482698274, -3.835024352072605, 27.201909284616942
2024-03-10T12:10:49Z, 32.943377521702814, 33.121292780084616, 937.6099534961522, 28.138132277904315, -3.80418915951051, 27.17156811259557
2024-03-10T12:10:49Z, 32.94342524563598, 33.12136631530199, 937.2228852232934, 27.79907488069184, -3.849703107028758, 27.164878663818463
2024-03-10T12:10:49Z, 32.94347295795444, 33.121439802035816, 936.8327501443059, 27.165651917924897, -3.9153062265300473, 27.108756746645128
2024-03-10T12:10:49Z, 32.94352066748432, 33.12151325969677, 936.4369770135195, 27.07175975919872, -3.9340250428320127, 27.156419171907327
2024-03-10T12:10:49Z, 32.943568419412195, 33.121586672192095, 936.044240538767, 26.512543519591166, -3.7101840882905854, 27.24309297396928
2024-03-10T12:10:49Z, 32.943616228718795, 33.121660104334254, 935.6554633415581, 26.102240511685117, -3.2316412815238387, 27.534658814212865
2024-03-10T12:10:49Z, 32.94366412309738, 33.1217335319291, 935.269435539347, 26.360035247290444, -2.545292936974082, 27.94626646955881
2024-03-10T12:10:49Z, 32.943712111888736, 33.121806877571565, 934.8991709657819, 26.31781902166459, -1.6882627231324554, 28.358074071595397
2024-03-10T12:10:49Z, 32.94376021231233, 33.12188015214168, 934.5460132729501, 26.762460830567175, -0.8601055525951443, 28.803353476085917
2024-03-10T12:10:49Z, 32.943808467335025, 33.12195333236695, 934.2192792431832, 26.562673217789747, -0.16216125296786657, 29.09747301972777
2024-03-10T12:10:49Z, 32.943856883450216, 33.12202640080557, 933.9273192661286, 25.80901578062985, 0.21863176412007532, 29.245326903979443
2024-03-10T12:10:49Z, 32.94390542352096, 33.12209928753395, 933.6732352861226, 24.311983496555133, 0.1804285793029463, 29.202694515163664
2024-03-10T12:10:49Z, 32.94395409808471, 33.122172034614614, 933.4579151850164, 22.514969999015445, -0.21268015947408522, 29.03201998308681
2024-03-10T12:10:49Z, 32.94400290557829, 33.12224473771074, 933.2680117136032, 21.783570590068578, -0.8176713164959143, 28.875471569990204
2024-03-10T12:10:49Z, 32.944051796016566, 33.122317365907065, 933.0910079737455, 21.890749313751108, -1.415400305870502, 28.697505020520293
2024-03-10T12:10:49Z, 32.944100728798425, 33.12238988663841, 932.9295121581227, 21.6943290359937, -1.8372091802095278, 28.52777036924736
2024-03-10T12:10:49Z, 32.94414966688045, 33.12246231487114, 932.7752035241693, 22.23621909951689, -2.0655587342881905, 28.499442951328373
2024-03-10T12:10:49Z, 32.94419858807, 33.1225346850143, 932.6173866389215, 23.155313534642325, -2.1543471368342475, 28.53266606184222
2024-03-10T12:10:49Z, 32.94424750297594, 33.122607044868005, 932.4470180556983, 24.553941774221478, -2.227996044844441, 28.564173422057035
2024-03-10T12:10:49Z, 32.944296439311344, 33.1226793886289, 932.2725742567867, 25.117986708509548, -2.2137691600013287, 28.52204942418251
2024-03-10T12:10:49Z, 32.944345366929035, 33.122751680908934, 932.1013790070892, 24.984737660908554, -2.2088271704895392, 28.514508580552256
2024-03-10T12:10:49Z, 32.94439429790565, 33.122823951843735, 931.9270791912586, 25.618906552990666, -2.2031713893350706, 28.61356422345589
2024-03-10T12:10:49Z, 32.94444320568314, 33.12289620046369, 931.7398341626823, 27.16913219287021, -2.1967953472360775, 28.724660111989223
2024-03-10T12:10:49Z, 32.94449209619997, 33.12296845091434, 931.5351037018061, 29.18634525031648, -2.129039016085161, 28.822574662200456
2024-03-10T12:10:49Z, 32.94454097355746, 33.123040672650774, 931.3213700568259, 30.32393006586312, -2.0104475700915883, 28.836360614334826
2024-03-10T12:10:49Z, 32.94458985000441, 33.12311283333816, 931.1086184728593, 31.1108985296373, -1.8775698691488687, 28.91504239538394
2024-03-10T12:10:49Z, 32.94463873026415, 33.12318496440227, 930.88960723055, 32.61019509676907, -1.773062543617046, 29.039859430729802
2024-03-10T12:10:49Z, 32.94468761450867, 33.12325709436249, 930.6587142813921, 34.67873362198294, -1.673392888124671, 29.144295214219273
2024-03-10T12:10:49Z, 32.94473648417538, 33.123329197887614, 930.4199918285341, 36.57391460250363, -1.6561612365551275, 29.155002654552124
2024-03-10T12:10:49Z, 32.94478529915837, 33.12340130102623, 930.165603655386, 38.629115736674336, -1.8646934582472243, 29.044130200844926
2024-03-10T12:10:49Z, 32.944834087832014, 33.12347338129813, 929.8988967699051, 39.7370366907143, -2.141970493795693, 28.736291577732597
2024-03-10T12:10:49Z, 32.94488285652834, 33.123545433313545, 929.6261986724049, 40.05551326311192, -2.424685973333068, 28.426949349305005
2024-03-10T12:10:49Z, 32.94493155714187, 33.12361747313948, 929.3404351024211, 40.924587780392486, -2.682895458793472, 28.25487891938435
2024-03-10T12:10:49Z, 32.94498017482387, 33.1236895575631, 929.0341159875244, 42.614481928107075, -2.8184176883859187, 28.224193088340417
2024-03-10T12:10:49Z, 32.945028671768775, 33.12376175163522, 928.7000973517568, 45.001109138975266, -2.88702307845789, 28.28386925863816
2024-03-10T12:10:49Z, 32.9450769741381, 33.12383407761752, 928.3308829945654, 47.94541385767147, -2.97432757201365, 28.291757449997153
2024-03-10T12:10:49Z, 32.9451250343543, 33.123906582040604, 927.9238952140064, 51.34153116619314, -3.168173442527039, 28.14730275770824
2024-03-10T12:10:49Z, 32.94517280267113, 33.123979296476925, 927.4776570290119, 55.13789339918473, -3.432059848604242, 27.921598891660672
2024-03-10T12:10:49Z, 32.94522030490265, 33.124052212712265, 926.9948147624284, 59.02058444231273, -3.602859463498484, 27.709888903764345
2024-03-10T12:10:49Z, 32.94526759838691, 33.12412526098773, 926.4873787980706, 61.78888645850769, -3.5862386857878947, 27.629354163398027
2024-03-10T12:10:49Z, 32.94531478046503, 33.12419840268945, 925.9634103774011, 64.05492702310548, -3.5275675999786027, 27.725150388426968
2024-03-10T12:10:49Z, 32.94536193867059, 33.12427154517358, 925.4299696856172, 65.47599671680595, -3.349922963435932, 28.013808565740455
2024-03-10T12:10:49Z, 32.94540911061101, 33.1243446989865, 924.8872132799775, 67.14112102497232, -3.137063907178762, 28.56923597634917
2024-03-10T12:10:49Z, 32.94545640293025, 33.12441785179148, 924.3388164698482, 68.63901520102375, -2.872716057787805, 29.199901059401164
2024-03-10T12:10:49Z, 32.94550381774332, 33.12449103100503, 923.7831217221827, 70.33436239539107, -2.687993142326875, 29.766565741216994
2024-03-10T12:10:49Z, 32.94555134942873, 33.1245641559681, 923.2228769853921, 71.4064233588846, -2.541155117161899, 30.08091650881744
2024-03-10T12:10:49Z, 32.94559893309251, 33.124637293547224, 922.654335267985, 72.68553122529546, -2.5896606231895936, 30.044005032306096
2024-03-10T12:10:49Z, 32.945646596382524, 33.1247104522321, 922.0763947317839, 73.14553116917061, -2.669522656246745, 29.594523009463735
2024-03-10T12:10:49Z, 32.94569430035167, 33.12478356950444, 921.4929172901809, 73.00141544377024, -2.823979019491956, 28.932074696573377
2024-03-10T12:10:49Z, 32.94574197133476, 33.12485669727849, 920.8996097777189, 73.30981837919333, -3.0544257272036175, 28.251773363910658
2024-03-10T12:10:49Z, 32.945789628316575, 33.124929804134474, 920.2973744535507, 73.09168797641473, -3.20667439747274, 27.68705701810769
2024-03-10T12:10:49Z, 32.945837258714825, 33.12500292124037, 919.6856154181392, 72.87628363975841, -3.3028500049950686, 27.377844217260893
2024-03-10T12:10:49Z, 32.9458849323887, 33.125076030894945, 919.0674306995899, 72.24327903246134, -3.3031519771766367, 27.387638090542538
2024-03-10T12:10:49Z, 32.94593261130487, 33.12514910955627, 918.4410614367844, 72.33591222189906, -3.2821092455413607, 27.65590527254193
2024-03-10T12:10:49Z, 32.94598036434239, 33.12522213739829, 917.8087410962285, 72.69785464857706, -3.2320327398741515, 28.011168495861174
2024-03-10T12:10:49Z, 32.946028199760136, 33.12529515212102, 917.1694073143066, 73.91821613575071, -3.189296551600789, 28.505565726022112
2024-03-10T12:10:50Z, 32.9460761427215, 33.1253682391789, 916.5197704355747, 75.65779703789583, -3.111908185647418, 29.047816253917066
2024-03-10T12:10:50Z, 32.94612421114474, 33.125441326317485, 915.8638177666157, 76.8339250283181, -3.0061827215577237, 29.461549627325404
2024-03-10T12:10:50Z, 32.946172335977906, 33.12551441871209, 915.199577823025, 78.3174714019178, -2.995934469201908, 29.638594837578587
2024-03-10T12:10:50Z, 32.94622059842345, 33.125587518151086, 914.5285385567665, 78.93291576036789, -2.959696816967905, 29.606441332364945
2024-03-10T12:10:50Z, 32.946268999009106, 33.125660598365926, 913.8538908545584, 78.9164442210585, -2.9987795616213804, 29.353756453997807
2024-03-10T12:10:50Z, 32.94631744828402, 33.12573373068496, 913.1712904662163, 79.71279516871331, -3.1621136187763956, 28.95257978091049
2024-03-10T12:10:50Z, 32.9463658534288, 33.12580698226547, 912.4756448042393, 81.35341196403054, -3.3275563883555246, 28.45084907458383
2024-03-10T12:10:50Z, 32.94641425021785, 33.12588031651802, 911.7682049073637, 82.92326481643909, -3.4085536123177027, 27.983148069631593
2024-03-10T12:10:50Z, 32.946462650237606, 33.12595361713979, 911.0528720942796, 83.56607024661896, -3.405451846653008, 27.644132005389707
2024-03-10T12:10:50Z, 32.946511069605044, 33.12602686735732, 910.3325618971915, 83.77744665146983, -3.4339007081918607, 27.32982148056982
2024-03-10T12:10:50Z, 32.9465594438455, 33.126100115910184, 909.6047267267794, 84.81252116058458, -3.554028900441681, 27.10883540769869
2024-03-10T12:10:50Z, 32.94660773396471, 33.126173428449654, 908.866058058384, 86.79056611559899, -3.6647004461595527, 27.122748096217958
2024-03-10T12:10:50Z, 32.946655896757285, 33.12624685469381, 908.1156232250065, 89.49639542141787, -3.746648413369338, 27.349208414193974
2024-03-10T12:10:50Z, 32.94670394802073, 33.12632034316393, 907.3553329271525, 92.34507588744809, -3.788822516811593, 27.63675326727796
2024-03-10T12:10:50Z, 32.94675193357102, 33.12639389225596, 906.5859457610965, 94.96647336735614, -3.821149888318234, 27.94482937154802
2024-03-10T12:10:50Z, 32.946799931390245, 33.12646745822772, 905.8083908727498, 96.45813217256675, -3.78170189206323, 28.15152315238303
2024-03-10T12:10:50Z, 32.946847948581336, 33.12654098042841, 905.0255488877445, 97.11538172149591, -3.7639457055723433, 28.094882627954043
2024-03-10T12:10:50Z, 32.94689589191865, 33.12661453915145, 904.2362167794944, 98.472659109662, -3.8124374851497542, 27.75293171213461
2024-03-10T12:10:50Z, 32.94694366790559, 33.12668822609895, 903.4391899703622, 100.70890318104742, -3.846781086648238, 27.307166000674542
2024-03-10T12:10:50Z, 32.94699119237006, 33.126762050490086, 902.6356563647659, 103.38666732496065, -3.836303203427126, 26.94666044581294
2024-03-10T12:10:50Z, 32.94703854159567, 33.12683594636334, 901.8265444012195, 105.00856590030155, -3.7755268661086534, 26.819274071184537
2024-03-10T12:10:50Z, 32.947085817205846, 33.12690988589217, 901.0120592770458, 105.50772450829635, -3.716838276866268, 26.830456768209014
2024-03-10T12:10:50Z, 32.94713309693633, 33.12698389642995, 900.1925195819915, 105.31245863443739, -3.7007037775967206, 26.780042176105784
2024-03-10T12:10:50Z, 32.94718027537691, 33.12705804164687, 899.3684217110842, 105.99028444978444, -3.7226313461669043, 26.51522684321283
2024-03-10T12:10:50Z, 32.94722723297422, 33.127132341297205, 898.5404577278227, 107.60271460215394, -3.7104859630804476, 26.14372920602638
2024-03-10T12:10:50Z, 32.94727398761509, 33.12720674137159, 897.7080102950246, 109.33975929923946, -3.6481176598868044, 25.86024818855021
2024-03-10T12:10:50Z, 32.94732065269772, 33.12728120838052, 896.8702350408555, 110.05745875792707, -3.580336602656906, 25.750860414759806
2024-03-10T12:10:50Z, 32.947367312391584, 33.12735565746253, 896.0259151643604, 110.10424159038749, -3.6071517270592808, 25.870356798453237
2024-03-10T12:10:50Z, 32.947413978404306, 33.12743007568427, 895.1723815856338, 110.58291289136459, -3.829113167754651, 26.292235420696485
2024-03-10T12:10:50Z, 32.94746077394397, 33.12750444378222, 894.3040693804533, 110.48448865185829, -4.0653827496338595, 26.968195836218474
2024-03-10T12:10:50Z, 32.94750773647325, 33.12757872440483, 893.4206210647345, 110.21490643579426, -4.341720926220099, 27.735564448269137
2024-03-10T12:10:50Z, 32.94755497223623, 33.12765291505476, 892.5201905120641, 109.51504895440979, -4.609103305818219, 28.440502822720166
2024-03-10T12:10:50Z, 32.94760239397411, 33.1277269922713, 891.6031049144984, 109.66125010583572, -4.8715061782388895, 28.934012441527717
2024-03-10T12:10:50Z, 32.94765004102283, 33.12780099909428, 890.6675610595197, 110.27406722816305, -5.054825085517771, 29.32263291569469
2024-03-10T12:10:50Z, 32.947697902083505, 33.1278749296639, 889.7136843914152, 111.4058898128836, -5.257706547643178, 29.74008540978739
2024-03-10T12:10:50Z, 32.94774602051019, 33.127948688376506, 888.73965250825, 111.71702664166925, -5.383966393204565, 30.17399310428708
2024-03-10T12:10:50Z, 32.94779448557808, 33.128022198954, 887.7440270825745, 111.41110354622568, -5.561778194868642, 30.644921665720783
2024-03-10T12:10:50Z, 32.94784329921648, 33.1280954478454, 886.7233649788052, 111.63968560903609, -5.8641188735359755, 31.29964064496175
2024-03-10T12:10:50Z, 32.94789254598791, 33.128168379062394, 885.6751087892264, 111.50575517665263, -6.194464006410325, 32.13526346106992
2024-03-10T12:10:50Z, 32.94794221620413, 33.12824101322098, 884.5985696217031, 111.87125921025519, -6.573094490723152, 32.94238049258675
2024-03-10T12:10:50Z, 32.947992357273115, 33.128313331229776, 883.4922845874668, 111.913558084337, -6.830657790059756, 33.59419073637704
2024-03-10T12:10:50Z, 32.94804290415905, 33.128385388895104, 882.3589546742231, 112.44972501033111, -7.0143950363957766, 33.889411642928835
2024-03-10T12:10:50Z, 32.948093811343135, 33.128457128432906, 881.1980339873314, 112.35761528755094, -6.960629020881806, 33.828486193952436
2024-03-10T12:10:50Z, 32.94814506501003, 33.128528546870896, 880.0136577588022, 111.84181233185821, -6.772483163967203, 33.408281250625976
2024-03-10T12:10:50Z, 32.948196549918535, 33.128599742264825, 878.8105316743345, 112.25826679711916, -6.595917523886514, 32.760770718663075
2024-03-10T12:10:50Z, 32.94824816125033, 33.12867084426836, 877.5922387762606, 113.70157673550919, -6.42342588046289, 32.094270953089435
2024-03-10T12:10:50Z, 32.948299818489936, 33.128741990551944, 876.3640191641987, 115.987419705433, -6.28766633720958, 31.488529235413644
2024-03-10T12:10:50Z, 32.94835140044271, 33.12881322658137, 875.1305362174273, 119.03488204444373, -6.196826334434469, 31.03574864746158
2024-03-10T12:10:50Z, 32.94840281640139, 33.12888463658084, 873.8985908425927, 122.77491746245381, -6.10080596268871, 30.68966452790505
2024-03-10T12:10:50Z, 32.94845406747507, 33.12895634691841, 872.6736949852288, 126.69746397866182, -5.973585066736433, 30.394311518845388
2024-03-10T12:10:50Z, 32.948505195279175, 33.1290282737142, 871.4549864466459, 129.3643739774055, -5.818603394575597, 30.239485034717084
2024-03-10T12:10:50Z, 32.94855623421678, 33.12910035913384, 870.2427564665616, 131.06288695599844, -5.661480337040749, 30.10200549923435
2024-03-10T12:10:50Z, 32.94860715552922, 33.12917261967176, 869.0383064701259, 132.95601439872226, -5.592993381782737, 29.991453197827656
2024-03-10T12:10:50Z, 32.948657987162164, 33.12924496111034, 867.8373866917581, 134.21457848923555, -5.642319119467463, 30.075822735403495
2024-03-10T12:10:50Z, 32.94870873098711, 33.12931743917355, 866.6437666018188, 136.09505607426462, -5.85655289590758, 30.202483349633663
2024-03-10T12:10:50Z, 32.94875938049266, 33.129390149618956, 865.4593714745522, 138.38233464017716, -6.042423091407936, 30.3045253987019
2024-03-10T12:10:50Z, 32.94880995457966, 33.129463008247455, 864.2810280116469, 139.67087757052192, -6.0375029289678, 30.370845114099385
2024-03-10T12:10:50Z, 32.94886053015429, 33.12953597363439, 863.1053186709792, 140.1659027032876, -5.988221854997932, 30.358747993423943
2024-03-10T12:10:50Z, 32.94891100890005, 33.129609019205255, 861.9381747708768, 141.278653412067, -5.897737171890024, 30.17817278470304
2024-03-10T12:10:50Z, 32.94896136844685, 33.12968212608092, 860.7760102100551, 142.49886387582492, -5.6049197034267815, 29.892856643843533
2024-03-10T12:10:50Z, 32.949011644356496, 33.12975526102151, 859.6172213970334, 143.1782341165584, -5.215548743793126, 29.610906504198955
2024-03-10T12:10:50Z, 32.949061800540086, 33.1298284557598, 858.4685478311867, 144.57890319065237, -4.952187499059427, 29.33575719889965
2024-03-10T12:10:50Z, 32.94911182087981, 33.12990176220031, 857.3332022059053, 146.64213301685507, -4.879501748775609, 29.216138090394715
2024-03-10T12:10:50Z, 32.94916172802747, 33.1299752414628, 856.2144699140847, 149.0750261287091, -4.947951022301576, 29.215431008220776
2024-03-10T12:10:50Z, 32.94921156555707, 33.130048795454954, 855.1031865146578, 150.39843894197435, -5.164203327699947, 29.389595795472086
